"Name","Version","FirstDate","FirstBucket","LastDate","LastBucket","Description"
"tclog","0.0.3","2020-07-05T19:04:46Z","tclog/scoop-tclog","2020-07-05T19:04:46Z","tclog/scoop-tclog","Twitch Chat Logger"
"tcno-acc-switcher","5.0-2022-05-26_01","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A super fast account switcher for Steam"
"tcpconnectproblemview","1.05","2023-02-06T16:29:44Z","ScoopInstaller/Nirsoft","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","The TCPConnectProblemView tool monitors the TCP connections on your system and displays an alert when a software tries to initiate a TCP connection and there is no response from the server. When a problem with a TCP connection is detected , TCPConnectProblemView adds a new entry with the following information: Process Name, Process ID, Detected On (date/time), Local Port, Local IP, Remote Port, Remote IP, Remote Host. TCPConnectProblemView also allows you to automatically close any TCP socket with no response from the server, in order to decrease the time you wait for any software to display an error message (IPv4 only)."
"tcping","0.39","2019-12-09T14:08:02Z","yanshibin/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","tcping.exe is a console application that operates similarly to 'ping', however it works over a tcp port. "
"tcping-go","0.1.1","2023-02-06T15:18:48Z","hoilc/scoop-lemon","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Ping over a tcp connection, written with Golang."
"tcping@0.39","0.39","2023-02-04T17:52:14Z","rivy/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Operates similarly to 'ping', but works over a TCP port."
"tcpingCLI-Portable","0.1.1","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:15:28Z","ACooper81/scoop-apps","tcping. Ping over a tcp connection, written with Golang."
"tcpipmanager","4.1.1.29","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Keep track of network configuration in different locations."
"tcplogview","1.36","2023-02-06T16:29:44Z","ScoopInstaller/Nirsoft","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","TcpLogView is a simple utility that monitors the opened TCP connections on your system, and adds a new log line every time that a TCP connection is opened or closed. For every log line, the following information is displayed: Even Time, Event Type (Open, Close, Listen), Local Address, Remote Address, Remote Host Name, Local Port, Remote Port, Process ID, Process Name, and the country information of the Remote IP (Requires to download IP to country file separately.)"
"tcpmon","2.92","2021-07-17T08:42:17Z","Kazanami/zeus-bucket","2021-07-17T08:42:17Z","Kazanami/zeus-bucket","TCP Monitor Plus"
"tcptunnel","0.8","2023-02-06T15:18:48Z","hoilc/scoop-lemon","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","(Cygwin-based version) A simple TCP port forwarder."
"tcptunnelCLI-Portable","0.8","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:15:28Z","ACooper81/scoop-apps","tcptunnel. (Cygwin-based version) A simple TCP port forwarder."
"TCPView","4.17","2022-05-07T12:57:09Z","hetingde/Meta","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","TCPView is a Windows program that will show you detailed listings of all TCP and UDP endpoints on your system, including the local and remote addresses and state of TCP connections."
"TCPViewPortable","3.05_Rev_3","2020-06-03T19:23:54Z","p8rdev/scoop-portableapps","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","TCP connection analysis"
"tdengine-client","3.0.2.4","2023-02-06T15:18:48Z","hoilc/scoop-lemon","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","An open-source big data platform designed and optimized for the Internet of Things (IoT)."
"tdengine-client-beta","2.3.5.0-beta","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","(BETA version) An open-source big data platform designed and optimized for the Internet of Things (IoT)."
"tdengine-server","3.0.2.4","2023-02-06T15:18:48Z","hoilc/scoop-lemon","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","An open-source big data platform designed and optimized for the Internet of Things (IoT)."
"tdk-ferrite","5.6.1.172","2023-02-04T04:00:54Z","SayCV/scoop-cvp","2023-02-04T04:00:54Z","SayCV/scoop-cvp","TDK Ferrite Magnetic Design Tool, The MDT software allows application-related parameters to be calculated for all available EPCOS ferrite cores and / or materials."
"tdl","0.7.1","2023-02-06T00:37:57Z","Weidows-projects/scoop-3rd","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","📥 Telegram Downloader, but more than a downloader 🚀"
"tdm-gcc","10.3.0","2023-02-03T18:25:20Z","mapleafgo/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","GCC compiler, Windows-friendly"
"tdu","1.36","2023-02-05T00:02:51Z","littleli/Scoop-littleli","2023-02-05T00:02:51Z","littleli/Scoop-littleli","Top Disk Usage"
"tea","0.9.0","2023-02-03T18:04:40Z","owenvoke/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools",""
"teal","0.15.1","2023-02-06T14:11:08Z","batkiz/backit","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","The compiler for Teal, a typed dialect of Lua"
"tealdeer","1.6.1","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A very fast implementation of tldr in Rust."
"team-divider","1.2.4","2022-08-12T07:17:49Z","Aldebaranoro/scoop-bucket","2022-08-12T07:17:49Z","Aldebaranoro/scoop-bucket","Command line tool for randomly dividing people into teams"
"team-explorer-everywhere","14.137.0","2023-02-03T18:04:40Z","owenvoke/scoop-bucket","2023-02-03T18:04:40Z","owenvoke/scoop-bucket",""
"teamcity","2022.10.2.117025","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Continuous Integration server by JetBrains."
"teamcity-eap","2020.2.EAP3-85274","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Continuous Integration server by JetBrains. (Early Access Program)"
"teamcity-rc","2020.2.RC-85437","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Continuous Integration server by JetBrains. (Release Candidate)"
"teamide","1.9.3","2023-02-06T15:18:48Z","hoilc/scoop-lemon","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Team IDE 团队在线开发工具， 集成SSH、FTP、MySql、Redis、Zookeeper、Kafka、Elasticsearch等管理工具"
"teamlink","2.1.0.981","2023-02-06T00:08:34Z","naderi/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Video and Web meeting for Free"
"teams","1.3.00.21759","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Office 365's chats, meetings, files and apps together in one place"
"teamspeak-portapps","3.5.6-18","2023-02-01T21:14:01Z","Velgus/Scoop-Portapps","2023-02-01T21:14:01Z","Velgus/Scoop-Portapps","A VoIP app for audio communication between users on a chat channel."
"teamspeak3","3.5.6","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Supplies mission-critical voice communication solutions to some of the world’s finest companies."
"teamspeak3-server","3.13.7","2023-02-06T16:30:37Z","tomcdj71/scoop-essential-apps","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Supplies mission-critical voice communication solutions to some of the world’s finest companies."
"teamviewer","15.38.3","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Remote control, desktop sharing, online meetings, web conferencing and file transfer between computers"
"teamviewer_fixed","15.38.3","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Remote control, desktop sharing, online meetings, web conferencing and file transfer between computers"
"TeamViewer-Install","15.38.3","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:15:28Z","ACooper81/scoop-apps","TeamViewer. Software for remote control, desktop sharing, online meetings, web conferencing and file transfer between computers."
"teamviewer-np","15.38.3","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Software for remote control, desktop sharing, online meetings, web conferencing and file transfer between computers."
"teamviewer-np_fixed","15.38.3","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Software for remote control, desktop sharing, online meetings, web conferencing and file transfer between computers."
"Teamviewer-Portable","15.38.3","2023-02-06T00:08:34Z","naderi/scoop-bucket","2023-02-06T17:15:28Z","ACooper81/scoop-apps","TeamViewer. Software for remote control, desktop sharing, online meetings, web conferencing and file transfer between computers."
"teamviewer-qs","15.38.3","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A light version of Teamviewer, which enables a support technician to remotely access, remotely control, and remotely view your computer or mobile device for fast troubleshooting."
"teamviewer-qs_fixed","15.38.3","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A light version of Teamviewer, which enables a support technician to remotely access, remotely control, and remotely view your computer or mobile device for fast troubleshooting."
"teamviewer12","12.0.251385","2022-08-03T00:15:01Z","DavidBrockmeier/bucket","2022-08-03T00:15:01Z","DavidBrockmeier/bucket","TeamViewer is proprietary computer software for remote control, desktop sharing, online meetings, web conferencing and file transfer between computers."
"teamviewer12-np","12.0.259024","2022-08-03T00:15:01Z","DavidBrockmeier/bucket","2022-08-03T00:15:01Z","DavidBrockmeier/bucket","Software for remote control, desktop sharing, online meetings, web conferencing and file transfer between computers."
"TeamViewerPortable","15.5.6","2020-06-03T19:23:54Z","p8rdev/scoop-portableapps","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Remote PC sharing"
"technorino","3832165136","2023-02-06T16:40:57Z","brian6932/dank-scoop","2023-02-06T16:40:57Z","brian6932/dank-scoop","Chat client for twitch.tv. Only nightlies are supported (fork of Chatterino 2)."
"technorino-portable","3832165136","2023-02-06T16:40:57Z","brian6932/dank-scoop","2023-02-06T16:40:57Z","brian6932/dank-scoop","Chat client for twitch.tv. Only nightlies are supported (fork of Chatterino 2)."
"teconmoons-wiivc-injector","3.0.1","2023-01-05T07:09:09Z","WiiDatabase/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Inject GameCube and Wii games plus homebrews into a Wii U VC title."
"tectonic","0.12.0","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Tectonic is a modernized, complete, self-contained TeX/LaTeX engine, powered by XeTeX and TeXLive."
"tedit","4.11.3","2023-02-01T03:27:00Z","jcwillox/scoop-bucket","2023-02-01T03:27:00Z","jcwillox/scoop-bucket","TEdit is a stand alone, open source map editor for Terraria"
"TEDNPad","6.3.1","2023-02-05T06:44:50Z","dodorz/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools",""
"teeworlds","0.7.5","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2D retro multiplayer shooter"
"tegra-rcm-gui","2.6","2023-02-06T14:07:08Z","borger/scoop-emulators","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","RCM exploit for Nintendo Switch (1st Gen)"
"tegrarcmsmash","1.2.1-3","2023-02-02T19:05:16Z","TheLastZombie/scoop-bucket","2023-02-02T19:05:16Z","TheLastZombie/scoop-bucket","A reimplementation of fusee-launcher in C++ for Windows platforms."
"tektoncd-cli","0.29.1","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A CLI for interacting with Tekton - a cloud native CI/CD solution"
"telegraf","1.25.1","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","The plugin-driven server agent for collecting & reporting metrics."
"telegraf-np","1.21.4","2022-02-28T07:59:48Z","mat0354/scoop-bucket","2022-02-28T07:59:48Z","mat0354/scoop-bucket","The plugin-driven server agent for collecting & reporting metrics."
"telegraf1124","1.12.4","2023-01-09T12:14:43Z","Utdanningsdirektoratet/PAS-scoop-public","2023-01-09T12:14:43Z","Utdanningsdirektoratet/PAS-scoop-public",""
"telegraf120","1.2.0","2023-01-09T12:14:43Z","Utdanningsdirektoratet/PAS-scoop-public","2023-01-09T12:14:43Z","Utdanningsdirektoratet/PAS-scoop-public",""
"telegram","4.6.0","2023-02-03T20:33:10Z","zeemanz/my-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A messaging app with a focus on speed and security"
"telegram_fixed","4.6.0","2023-02-06T12:59:19Z","Zliced13/MyScoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A messaging app with a focus on speed and security"
"telegram-beta","4.1.2","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A messaging app with a focus on speed and security"
"telegram-downloader","0.7.1","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A cli utility for downloading files from Telegram, backing up your Telegram data, uploading files to Telegram, and recovering your Telegram data."
"telegram-np","4.6.0","2023-02-04T20:14:38Z","DragonightFury/DragonightFuryScoopBucket","2023-02-04T20:14:38Z","DragonightFury/DragonightFuryScoopBucket","A messaging app with a focus on speed and security"
"Telegram-Portable","4.6.0","2023-02-06T16:30:37Z","tomcdj71/scoop-essential-apps","2023-02-06T17:15:28Z","ACooper81/scoop-apps","Telegram. A messaging app with a focus on speed and security"
"TelegramDesktopPortable","4.3.1","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","secure instant messaging"
"teleport","11.3.2","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Privileged access management for cloud-native infrastructure"
"telepresence","2.10.4","2023-02-06T15:18:48Z","hoilc/scoop-lemon","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Local development against a remote Kubernetes or OpenShift cluster."
"telnet","msys-inetutils-1.7-1","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Telnet client."
"template","6.38.7.2","2022-08-14T16:32:34Z","yefengwu/franket","2022-08-14T16:32:34Z","yefengwu/franket",""
"temurin-jdk","19.0.2-7","2023-02-04T16:20:51Z","ScoopInstaller/Java","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Eclipse Temurin is a runtime provided by Eclipse Adoptium for general use across the Java ecosystem"
"temurin-jre","19.0.2-7","2023-02-04T16:20:51Z","ScoopInstaller/Java","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Eclipse Temurin is a runtime provided by Eclipse Adoptium for general use across the Java ecosystem"
"temurin-lts-jdk","17.0.6-10","2023-02-04T16:20:51Z","ScoopInstaller/Java","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Eclipse Temurin is a runtime provided by Eclipse Adoptium for general use across the Java ecosystem"
"temurin-lts-jre","17.0.6-10","2023-02-04T16:20:51Z","ScoopInstaller/Java","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Eclipse Temurin is a runtime provided by Eclipse Adoptium for general use across the Java ecosystem"
"temurin-lts-nightly-jdk","17.0.6-10.0.202301312348","2023-02-04T16:20:51Z","ScoopInstaller/Java","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Eclipse Temurin is a runtime provided by Eclipse Adoptium for general use across the Java ecosystem"
"temurin-nightly-jdk","20.0.0-33.0.202302010355","2023-02-04T16:20:51Z","ScoopInstaller/Java","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Eclipse Temurin is a runtime provided by Eclipse Adoptium for general use across the Java ecosystem"
"temurin-nightly-jre","20.0.0-33.0.202302010355","2023-02-04T16:20:51Z","ScoopInstaller/Java","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Eclipse Temurin is a runtime provided by Eclipse Adoptium for general use across the Java ecosystem"
"temurin11-jdk","11.0.18-10","2023-02-04T16:20:51Z","ScoopInstaller/Java","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Eclipse Temurin is a runtime provided by Eclipse Adoptium for general use across the Java ecosystem"
"temurin11-jre","11.0.18-10","2023-02-04T16:20:51Z","ScoopInstaller/Java","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Eclipse Temurin is a runtime provided by Eclipse Adoptium for general use across the Java ecosystem"
"temurin11-nightly-jdk","11.0.18-10.0.202301311815","2023-02-04T16:20:51Z","ScoopInstaller/Java","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Eclipse Temurin is a runtime provided by Eclipse Adoptium for general use across the Java ecosystem"
"temurin11-nightly-jre","11.0.18-10.0.202301311815","2023-02-04T16:20:51Z","ScoopInstaller/Java","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Eclipse Temurin is a runtime provided by Eclipse Adoptium for general use across the Java ecosystem"
"temurin16-jdk","16.0.2-7","2023-02-04T16:20:51Z","ScoopInstaller/Java","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Eclipse Temurin is a runtime provided by Eclipse Adoptium for general use across the Java ecosystem"
"temurin17-jdk","17.0.6-10","2023-02-04T16:20:51Z","ScoopInstaller/Java","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Eclipse Temurin is a runtime provided by Eclipse Adoptium for general use across the Java ecosystem"
"temurin17-jre","17.0.6-10","2023-02-04T16:20:51Z","ScoopInstaller/Java","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Eclipse Temurin is a runtime provided by Eclipse Adoptium for general use across the Java ecosystem"
"temurin17-nightly-jdk","17.0.6-10.0.202301312348","2023-02-04T16:20:51Z","ScoopInstaller/Java","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Eclipse Temurin is a runtime provided by Eclipse Adoptium for general use across the Java ecosystem"
"temurin17-nightly-jre","17.0.6-10.0.202301312348","2023-02-04T16:20:51Z","ScoopInstaller/Java","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Eclipse Temurin is a runtime provided by Eclipse Adoptium for general use across the Java ecosystem"
